id,title,date,genres,keyword1,keyword2,keyword3,keyword4,keyword5,link,profile
129,[경상국립대학교] 2023년 인권·성평등 공모전 안내,2023-09-20,공지/행사,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=1&mode=view&idx=93424,
130,제24회 건축학과 졸업작품전 개최,2023-09-19,공지/행사,주제,부산,지역,사회,역사,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=1&mode=view&idx=93417,
131,<2023년 소중한 스마일리지 장학금 신청 안내>,2023-09-19,공지/행사,대상,중심,대학,사업,프로그램,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=1&mode=view&idx=93414,
132,2023학년도 재학생 마음건강진단검사 실시 안내,2023-09-19,공지/행사,재학생,아래,안내,심리검사,실시,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=1&mode=view&idx=93413,
133,Q College 2023 GELS RoadShow 개최(★사전신청자 100명 아메리카노 증정),2023-09-18,공지/행사,동서대학교,로드,개최,행사,로드,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=1&mode=view&idx=93396,
134,2023년 2학기 9월 창업릴레이 특강,2023-09-18,공지/행사,일시,장소,강민구,매니저,부산,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=1&mode=view&idx=93385,
135,"[민석도서관] ""내가보고싶은책"" 운영 안내",2023-09-18,공지/행사,가보,운영,안내,운영,기간,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=1&mode=view&idx=93384,
136,"""Q College 9월 도전 특강"" 참여자 모집안내",2023-09-14,공지/행사,부캐,양성,도전,스쿨,칼리지,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=1&mode=view&idx=93340,
137,[부산광역정신건강복지센터]2023년 3차 정신질환 인식개선 캠페인,2023-09-14,공지/행사,캠페인,참여,링크,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=1&mode=view&idx=93338,
138,"[민석도서관] 특강‘사람책 읽기’- AI시대, 인문학 어디로 가나",2023-09-14,공지/행사,특강,사람,안내,주제,시대,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=1&mode=view&idx=93333,
139,"[학생생활상담센터]진로설계 집단상담 ""진로스타트라인:출발점을 찾아""",2023-09-14,공지/행사,학생,상담,센터,참가,신청,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=1&mode=view&idx=93325,
140,"[학생생활상담센터]사회성 훈련 집단상담 ""Think&Talk""",2023-09-14,공지/행사,학생,상담,센터,참가,신청,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=1&mode=view&idx=93324,
141,2023 연구실 안전 콘텐츠 공모전 실시,2023-09-12,공지/행사,우리,대학,구성원,연구실,안전,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93304,
142,솔루션데스크 이용안내,2023-09-11,공지/행사,솔루션,데스크,학우,여러분,맞춤,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93290,
143,2023-2 ENGLISH HELP DESK 운영 안내문,2023-09-07,공지/행사,센텀,캠퍼스,경우,교수,성함,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93250,
144,[민석도서관] 음악감상회 - 클래식 음악 좋아하시나요?,2023-09-07,공지/행사,음악,감상,회안,주제,클래식,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93244,
145,2023년 대학도서관 이용자 만족도조사 안내,2023-09-07,공지/행사,아래,링크,클릭,거나,이미지,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93242,
146,"학부교육 실태조사(K-NSSE) [★학습포인트 1점 및 100명 기프티콘 증정](재학생 대상, ~10/13)",2023-09-05,공지/행사,아래,링크,클릭,이미지,코드,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93225,
147,[해외취업지원팀] Vol.4 K-Move News Letter,2023-09-05,공지/행사,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93223,
148,[동래구정신건강복지센터]정신건강강좌 안내'슬기로운 성인ADHD 생활',2023-09-04,공지/행사,동래구,정신건강,복지,센터,성인,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93214,
149,신학기 출판물 불법복제 예방 캠페인,2023-09-04,공지/행사,문화,체육관,광부,대학,가신,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93208,
150,부산광역시인권센터 「인권작품 공모전」 안내,2023-09-04,공지/행사,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93207,
151,부산광역시 거점형 양성평등센터 「청년 토크 콘서트」 개최 안내,2023-09-04,공지/행사,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93206,
152,2023-2학기 자기주도형 경험학습 성과확산 워크숍 안내,2023-09-01,공지/행사,자기,주도,경험,학습,확산,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93184,
153,[민석도서관] 2023-2학기 민석도서관 영화상영 프로그램 안내,2023-08-31,공지/행사,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93183,
154,[전체] 2학기 동서대학교 K-MOOC 개강 및 수강안내,2023-08-31,공지/행사,동서대학교,학년,학기,한국,온라인,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93175,
155,[전체] 2학기 K-MOOC 일반선택학점 안내,2023-08-31,공지/행사,강인원,제한,사람,이수강,기반,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93174,
156,[학생생활상담센터] 9월 심리검사 일정안내,2023-08-31,공지/행사,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93162,
157,[학생생활상담센터]학습전략지원 심리검사 자율실시 안내,2023-08-31,공지/행사,학생,생활,상담,센터,동서대학교,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93161,
158,"★(재학생 대상, ~9/15) 대학 교수학습 혁신에 관한 설문조사 [★학습포인트 1점 및 100명 기프티콘 증정]",2023-08-29,공지/행사,학습,포인트,점및,기프티콘,증정,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93132,
159,[민석도서관] 2023-2학기 민석도서관 문화예술 프로그램 안내,2023-08-29,공지/행사,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93129,
160,[멀티캠퍼스] 9월 K-디지털트레이닝 국비지원교육 일정안내,2023-08-29,공지/행사,멀티,캠퍼스,디지털,트레이닝,국비,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=2&mode=view&idx=93126,
161,2023학년도 동서GAP! 리스타터 설명회,2023-08-25,공지/행사,목적,편입,복학생,입학생,학업,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=93114,
162,멀티캠퍼스_백엔드 개발자 취업 캠프(Java) 모집 설명회,2023-08-23,공지/행사,멀티,캠퍼스,백엔드,개발자,취업,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=93104,
163,총학생회 천원의 아침 행사,2023-08-23,공지/행사,총학생회,천원,아침,행사,기간,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=93100,
164,[교수학습개발센터] 2023-1학기 BDAD 학습공동체 우수팀 심사 결과 발표,2023-08-21,공지/행사,학년,학기,학습,공동체,우수,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=93090,
165,동서대 모바일 학생증 발급 행사,2023-08-17,공지/행사,학기,맞이,캠퍼스,이벤트,캠퍼스,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=93071,
166,2023-1학기 우수강의교원 공지,2023-08-16,공지/행사,학기,전임,교원,과대,전임,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=93063,
167,민방공 대피훈련 계획,2023-08-14,공지/행사,동서대학교,민방위대,민방공,대피훈련,계획,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=93049,
168,사회봉사2 수강학생 필독 [2023 2학기 사회봉사2 공지사항],2023-08-11,공지/행사,사회,봉사,안내,사회,봉사,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=93030,
169,[민석도서관] 2023-1학기 독서클럽 수상팀 안내,2023-08-09,공지/행사,학기,독서,클럽,참여,감사,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=93004,
170,「8월 졸업대상자 학위복 대여 안내」,2023-08-07,공지/행사,대여,날짜,대여,반납,장소,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=92993,
171,민방공 대피훈련 안내 및 상황별 대처요령,2023-07-28,공지/행사,국민,참가,민방공,대피훈련,계획,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=92980,
172,23년도 2학기 복학(편입)생 학생예비군 신고 안내,2023-07-28,공지/행사,학기,복학,편입,학생,예비군,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=92977,
173,'2023 장애인미디어축제' 개최 안내 / 2023.8.7(월)~8.11(금) (5일간),2023-07-27,공지/행사,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=92964,
174,[교수학습개발센터] 온라인 학습전략특강 '대학생을 위한 기초학습법 시리즈' 신청 안내,2023-07-24,공지/행사,바로가기,클릭,온라인,특강,이수,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=92940,
175,[교수학습개발센터] 2023-1학기 다시듣고싶은 강의에세이 공모전 심사 결과 발표,2023-07-21,공지/행사,학기,다시,강의,에세이,공모전,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=92926,
176,"""동서대 미콘 - Open Campus Day"" 여러분 초대합니다!",2023-07-20,공지/행사,대미,여러분,초대,날짜,시간,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=92923,
177,[전체] 2023학년도 1학기 학습포인트 장학금 신청안내,2023-07-11,공지/행사,학기,학습,포인트,장학금,신청,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=92869,
178,"대학생 소비자피해예방 -헬스장,PT이용시-",2023-06-27,공지/행사,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=92790,
179,대학생 소비자피해예방 -해외항공권 및 국제거래시-,2023-06-27,공지/행사,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=92789,
180,2023-1학기 창의적생활코딩 우수개발공모전 결과 발표,2023-06-26,공지/행사,수상,축하,수상자,문자,시상식,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=3&mode=view&idx=92782,
181,"디자인대학 석좌교수 이코 밀리오레, ‘LIVING PATTERNS’전시회 및 특강",2023-06-21,공지/행사,부산,디자인,초청,동서대학교,디자인,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92753,
182,[부산광역정신건강복지센터] 2023년 2차 정신질환 인식개선 캠페인 '하나의 시선으로 바라보는 것이 존중입니다.,2023-06-15,공지/행사,이벤트,참여,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92715,
183,[4~5학년 대상] 맞춤형 취업지원을 위한 진로 및 취업 준비도 설문 조사 실시 안내,2023-06-15,공지/행사,학생,취업,학년,대상,맞춤,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92713,
184,제28회 동서디자인미술실기대회 수상자 발표,2023-06-12,공지/행사,입상,검색,페이,익스플로러,지원,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92676,
185,제28회 동서디자인미술실기대회 수상자 발표 안내,2023-06-09,공지/행사,동서대학교,홈페이지,공지,예정,문의,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92663,
186,2023학년도 1학기 학습포인트 장학 운영 및 개별활동 등록 안내,2023-06-08,공지/행사,학년,학기,학습,포인트,장학,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92648,
187,2023학년도 신입생/재학생 실태조사 안내(6.8~6.30),2023-06-08,공지/행사,학년,신입생,재학생,실태,조사,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92644,
188,너울이 당신의 첫끼를 책임질게요 (천원의 아침_총학생회),2023-06-02,공지/행사,천원,아침,너울,당신,기간,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92616,
189,[전체] 2023학년도 06월 비교과 프로그램 안내,2023-05-31,공지/행사,학년,역량,프로그램,신청,기간,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92604,
190,[여대생커리어개발센터] 글로벌 여성 리더와 함께 하는 토크쇼 : “빛나는 여성 리더를 만나다”  안내,2023-05-25,공지/행사,글로벌,리더,토크쇼,여성,리더,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92567,
191,[민석도서관] 음악감상회 - 라흐마니노프 오페라 ‘인색한 기사’,2023-05-25,공지/행사,음악,감상,회안,주제,라흐마니노프,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92562,
192,2023년 학부모 초청 총장 간담회 및 학과 교수 진로 면담,2023-05-24,공지/행사,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92556,
193,2023학년도 1학년 NEO성격검사 결과 확인 및 해석 안내,2023-05-23,공지/행사,확인,링크,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92546,
194,[민석도서관] 미술산책 - 질감에 대한 고민,2023-05-16,공지/행사,미술,산책,민석,도서관,미술,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92485,
195,안전캠퍼스 실태조사에 참여해주세요.,2023-05-11,공지/행사,재학생,참여,실태,조사,링크,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92459,
196,2023년 전공박람회 관련 온라인(게더타운) 참여 안내,2023-05-11,공지/행사,신입생,재학생,관심,전공,탐색,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92452,
197,2023년 연구실 안전 대국민 공모전 공고,2023-05-08,공지/행사,과학기술,정보통신부,고제,개최,오니,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92424,
198,제414차 민방위의 날 훈련 대국민 안내 영상,2023-05-03,공지/행사,민방위,훈련,교육,자료,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92407,
199,2023년 동서대학교 전공박람회 개최 안내,2023-05-02,공지/행사,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92393,
200,[전체] 2023학년도 05월 비교과 프로그램 안내,2023-05-02,공지/행사,학년,역량,프로그램,신청,기간,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=4&mode=view&idx=92391,
201,2023 부산혁신도시 공공기관 지역인재 합동 채용 설명회 안내,2023-05-02,공지/행사,부산,혁신도시,공공기관,지역,인재,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=5&mode=view&idx=92390,
202,2023년 3월 연구실 안전사고 알림,2023-05-02,공지/행사,안전,관리,실험,실습,연구실,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=5&mode=view&idx=92385,
203,"[디자인대학] ""디자이너, 나는 누구인가?"" - 김현, 88올림픽 마스코트 '호돌이' 디자이너 특강",2023-04-26,공지/행사,디자이너,누구,김현,올림픽,마스코트,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=5&mode=view&idx=92367,
204,[민석도서관] 제50회 작가와의 만남 - 김영하 작가,2023-04-26,공지/행사,일시,장소,민석,도서관,목적,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=5&mode=view&idx=92364,
205,[학생생활상담센터] 5월 심리검사 실시 안내,2023-04-24,공지/행사,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=5&mode=view&idx=92338,
206,[민석도서관] 음악감상회 - 라흐마니노프 ‘파가니니 주제에 의한 광시곡’,2023-04-21,공지/행사,음악,감상,회안,주제,라흐마니노프,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=5&mode=view&idx=92321,
207,2023년도 학생예비군 기본훈련 일정 안내,2023-04-19,공지/행사,훈련,일자,학생,예비군,훈련,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=5&mode=view&idx=92302,
208,"2023학년도 기초학습역량진단 검사 실시 : -6. 30까지, MYDEX에서 실시",2023-04-14,공지/행사,학년,기초,학습,역량,진단,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=5&mode=view&idx=92278,
209,[전체] 2023학년도 04월 비교과 프로그램 안내,2023-04-11,공지/행사,학년,역량,프로그램,신청,기간,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=5&mode=view&idx=92236,
210,중간고사기간 스튜던트플라자 24시간 개방 안내,2023-04-10,공지/행사,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=5&mode=view&idx=92226,
211,국제학생증 발급 안내,2023-04-10,공지/행사,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=5&mode=view&idx=92221,
212,동아리연합회 봄맞이 버스킹 행사,2023-04-07,공지/행사,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=5&mode=view&idx=92216,
213,"[민석도서관] 민석음악회(바이올린, 비올라 듀오 리사이틀) 안내",2023-04-04,공지/행사,민석,음악회,안내,일시,장소,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=5&mode=view&idx=92180,
214,[학생생활상담센터] 4월 심리검사 실시일정 안내,2023-03-31,공지/행사,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=5&mode=view&idx=92164,
215,제25기 국제기술봉사단원 합격자 안내,2023-03-31,공지/행사,국제,기술,봉사,합격자,아래,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=5&mode=view&idx=92161,
216,2023학년도 학생신앙강좌 채플시간 변동 안내,2023-03-28,공지/행사,학년,학생,신앙,강좌,채플,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=5&mode=view&idx=92125,
217,사회봉사1 O.T 및 코이카(KOICA) 해외봉사 모집 설명회,2023-03-27,공지/행사,사회,봉사,봉사,단발,대식,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000191&pg=5&mode=view&idx=92113,
